Species,x,y,bio1_1,bio4_1,bio5_1,bio6_1,bio7_1,bio12_1,bio15_1,bio17_1,taxon,group,complex,dispStage,selfOut,dispersion,trophicLevel,maxSize
Plethodon idahoensis,-116.061111,47.873333,31,7343,237,-111,348,980,39,130,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.061111,47.873333,31,7343,237,-111,348,980,39,130,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.059167,47.869167,31,7343,237,-111,348,980,39,130,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745278,46.967222,46,7333,261,-103,364,955,39,124,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745278,46.967222,46,7333,261,-103,364,955,39,124,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745278,46.967222,46,7333,261,-103,364,955,39,124,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.715278,46.931667,67,7507,283,-81,364,905,39,115,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.715278,46.931667,67,7507,283,-81,364,905,39,115,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.715278,46.931667,67,7507,283,-81,364,905,39,115,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.780466,47.677683,83,7480,286,-57,343,662,39,86,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.78021,47.677574,83,7480,286,-57,343,662,39,86,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.981752,48.240226,49,7488,256,-95,351,896,40,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.981752,48.240226,49,7488,256,-95,351,896,40,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.981752,48.240226,49,7488,256,-95,351,896,40,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.981752,48.240226,49,7488,256,-95,351,896,40,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.981752,48.240226,49,7488,256,-95,351,896,40,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.981752,48.240226,49,7488,256,-95,351,896,40,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.357222,47.479722,38,7158,241,-102,343,968,40,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.357222,47.479722,38,7158,241,-102,343,968,40,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.985,47.340278,41,7279,251,-103,354,1011,40,128,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.026111,47.335278,37,7276,247,-108,355,1008,40,129,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.026111,47.335278,37,7276,247,-108,355,1008,40,129,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.9225,47.3625,37,7333,249,-108,357,1005,40,129,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.943333,47.3425,38,7306,250,-107,357,1006,40,129,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.979722,47.318333,37,7314,248,-108,356,1008,40,129,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.019167,48.001111,70,7474,277,-71,348,842,40,112,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.019167,48.001111,70,7474,277,-71,348,842,40,112,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.019167,48.001111,70,7474,277,-71,348,842,40,112,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.176299,46.736475,71,7352,280,-75,355,883,40,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.176299,46.736475,71,7352,280,-75,355,883,40,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.176299,46.736475,71,7352,280,-75,355,883,40,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.176299,46.736475,71,7352,280,-75,355,883,40,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.176299,46.736475,71,7352,280,-75,355,883,40,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.176299,46.736475,71,7352,280,-75,355,883,40,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.176299,46.736475,71,7352,280,-75,355,883,40,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.176299,46.736475,71,7352,280,-75,355,883,40,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.176299,46.736475,71,7352,280,-75,355,883,40,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.176299,46.736475,71,7352,280,-75,355,883,40,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.920833,47.479167,68,7389,275,-73,348,973,41,120,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.920833,47.479167,68,7389,275,-73,348,973,41,120,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.988333,47.371111,47,7268,258,-95,353,1021,41,127,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.988333,47.371111,47,7268,258,-95,353,1021,41,127,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.988333,47.371111,47,7268,258,-95,353,1021,41,127,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.988333,47.371111,47,7268,258,-95,353,1021,41,127,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.988333,47.371111,47,7268,258,-95,353,1021,41,127,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.9425,47.493889,67,7355,274,-74,348,980,41,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.215833,47.913056,52,7317,255,-88,343,943,41,120,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.215833,47.913056,52,7317,255,-88,343,943,41,120,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.215833,47.913056,52,7317,255,-88,343,943,41,120,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.215833,47.913056,52,7317,255,-88,343,943,41,120,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.215833,47.913056,52,7317,255,-88,343,943,41,120,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.215833,47.913056,52,7317,255,-88,343,943,41,120,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.073611,47.974722,53,7335,258,-88,346,938,41,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.291667,47.925833,55,7281,256,-84,340,917,41,117,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.291667,47.925833,55,7281,256,-84,340,917,41,117,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.080556,47.955278,52,7306,258,-88,346,942,41,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.079722,47.950833,52,7306,258,-88,346,942,41,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.079722,47.950833,52,7306,258,-88,346,942,41,121,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.920833,47.308333,63,7401,274,-79,353,1005,42,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.920833,47.308333,63,7401,274,-79,353,1005,42,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.920833,47.308333,63,7401,274,-79,353,1005,42,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.920833,47.308333,63,7401,274,-79,353,1005,42,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.946667,47.475833,63,7327,272,-77,349,1003,42,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.017222,47.4975,57,7280,265,-83,348,1011,42,124,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.894167,47.346389,66,7411,277,-76,353,991,42,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.894167,47.346389,66,7411,277,-76,353,991,42,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.869444,47.37,49,7324,261,-95,356,1018,42,128,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.930556,47.3525,54,7287,264,-89,353,1025,42,125,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.930556,47.3525,54,7287,264,-89,353,1025,42,125,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.930556,47.3525,54,7287,264,-89,353,1025,42,125,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.045,47.290278,68,7423,277,-74,351,970,42,118,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.996111,47.382222,46,7272,256,-97,353,1019,42,127,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.058056,47.283889,65,7384,273,-76,349,982,42,120,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.958056,47.476667,55,7291,264,-87,351,1022,42,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.98,47.304167,55,7309,264,-88,352,1022,42,125,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.98,47.304167,55,7309,264,-88,352,1022,42,125,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.88,47.496111,61,7303,271,-80,351,1017,43,125,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-116.683794,47.616574,83,7399,286,-56,342,684,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-116.650744,47.6201,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.960644,46.97557,72,5172,218,-24,242,2054,50,205,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.398056,46.853889,99,4952,244,-4,248,1251,52,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.398056,46.853889,99,4952,244,-4,248,1251,52,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.398056,46.853889,99,4952,244,-4,248,1251,52,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.398056,46.853889,99,4952,244,-4,248,1251,52,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.398056,46.853889,99,4952,244,-4,248,1251,52,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.398056,46.853889,99,4952,244,-4,248,1251,52,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.398056,46.853889,99,4952,244,-4,248,1251,52,123,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.950833,46.894722,66,5314,215,-30,245,2212,53,203,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.3208,46.6958,82,5008,229,-16,245,1933,55,172,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.3208,46.6958,82,5008,229,-16,245,1933,55,172,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.261299,46.618599,88,5042,237,-14,251,1847,55,163,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.3208,46.6958,82,5008,229,-16,245,1933,55,172,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.528333,46.8075,90,4925,234,-8,242,1555,55,140,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.528333,46.8075,90,4925,234,-8,242,1555,55,140,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.528333,46.8075,90,4925,234,-8,242,1555,55,140,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.365196,46.5812,90,5006,239,-11,250,1807,56,156,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7961,46.9511,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7983,46.950932,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7961,46.9511,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7961,46.9511,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.798299,46.950929,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.330833,47.606389,109,4839,237,16,221,969,56,90,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7983,46.950932,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.798299,46.950929,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7961,46.9511,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7961,46.9511,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7961,46.9511,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7983,46.950932,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7983,46.950932,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.7983,46.950932,59,5519,208,-39,247,2285,56,200,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.444298,47.252899,103,4907,240,2,238,1054,57,93,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.631944,46.8275,100,4954,245,-1,246,1229,57,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.631944,46.8275,100,4954,245,-1,246,1229,57,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.634167,46.810556,96,4917,241,-4,245,1346,57,118,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.634167,46.810556,96,4917,241,-4,245,1346,57,118,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385487,47.950355,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385487,47.950355,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385498,47.950401,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385487,47.950355,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385487,47.950355,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385498,47.950401,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385487,47.950355,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385498,47.950401,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385487,47.950355,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385487,47.950355,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.385498,47.950401,95,4239,222,6,216,2937,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.925556,46.870278,48,5353,190,-46,236,2610,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.925556,46.870278,48,5353,190,-46,236,2610,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.925556,46.870278,48,5353,190,-46,236,2610,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.925556,46.870278,48,5353,190,-46,236,2610,58,212,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-123.893799,46.6017,98,3725,205,11,194,2208,59,161,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-124.263611,47.868479,91,4402,223,1,222,3093,59,218,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-123.96,46.43,98,3483,197,15,182,2241,60,164,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-123.96,46.43,98,3483,197,15,182,2241,60,164,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.113685,45.615336,106,5403,257,0,257,2119,60,147,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.1109,45.608958,106,5403,257,0,257,2119,60,147,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.1109,45.608958,106,5403,257,0,257,2119,60,147,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.113685,45.615336,106,5403,257,0,257,2119,60,147,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.1109,45.608958,106,5403,257,0,257,2119,60,147,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-122.1109,45.608958,106,5403,257,0,257,2119,60,147,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-123.759846,46.591075,91,4002,209,2,207,2496,61,174,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-123.8,47.17,93,4372,216,3,213,2893,61,196,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-121.728427,46.782887,30,5405,167,-66,233,2824,61,208,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon vandykei,-123.7603,46.5896,91,4002,209,2,207,2496,61,174,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
